,ID,Date,Region,City,Category,Product,Qty,UnitPrice,TotalPrice
924,ID00516,7-Sep,Northeast,Woodbridge,Beverages,Carrot,281.0,2.0,796.0
925,ID07492,21-Nov,West,Bakersfield,Cookies,Arrowroot,191.0,2.0,265.0
926,ID00429,15-Jun,West,Carlsbad,Beverages,Carrot,94.0,2.0,458.0
927,ID00271,4-Jan,South,Miami Gardens,Bars,Bran,87.0,1.0,308.0
928,ID00048,9-Nov,Midwest,Sterling Heights,Bars,Bran,292.0,1.0,694.0
929,ID07572,10-May,South,Irving,Cookies,Arrowroot,117.0,3.0,173.0
930,ID07362,7-Apr,West,Portland,Bars,Carrot,182.0,2.0,670.0
931,ID00206,10-May,Midwest,Sterling Heights,Cookies,Oatmeal Raisin,104.0,2.0,360.0
932,ID07475,7-Oct,South,Richmond,Cookies,Oatmeal Raisin,35.0,3.0,268.0
933,ID00469,1-May,Northeast,Brockton,Bread and bakery products,Carrot,283.0,1.0,696.0
934,ID00339,29-Mar,West,Arvada,Snacks,Pretzels,187.0,1.0,489.0
935,ID00216,9-Jul,South,Macon,Prepared and preserved foods,Carrot,193.0,2.0,206.0
936,ID00089,3-Nov,West,West Valley City,Cookies,Chocolate Chip,179.0,1.0,438.0
937,ID00329,4-Jan,South,Murfreesboro,Prepared and preserved foods,Carrot,142.0,2.0,256.0
938,ID00127,15-Nov,West,Lancaster,Bars,Carrot,40.0,3.0,103.0
939,ID07369,1-Feb,West,Tucson,Bars,Carrot,290.0,3.0,751.0
940,ID00221,7-Oct,West,Carlsbad,Bars,Carrot,121.0,2.0,504.0
941,ID00269,17-Aug,South,Midland,Snacks,Potato Chips,237.0,1.0,562.0
942,ID00336,19-Oct,South,Beaumont,Snacks,Potato Chips,158.0,2.0,144.0
943,ID00025,7-Oct,West,Modesto,Cookies,Chocolate Chip,184.0,2.0,196.0
944,ID00015,16-May,West,Visalia,Cookies,Arrowroot,113.0,2.0,197.0
945,ID07379,7-Oct,West,Albuquerque,Bars,Carrot,124.0,3.0,366.0
946,ID00110,10-Jan,South,Lewisville,Bars,Bran,149.0,2.0,205.0
947,ID00020,12-Nov,South,Corpus Christi,Bars,Bran,146.0,2.0,345.0
948,ID00446,9-Jul,South,Columbia,Beverages,Carrot,178.0,2.0,752.0
949,ID00311,7-Feb,South,North Charleston,Cookies,Oatmeal Raisin,82.0,2.0,492.0
950,ID00054,13-Apr,West,Salt Lake City,Snacks,Pretzels,98.0,2.0,125.0
951,ID00137,30-Jul,West,Santa Rosa,Snacks,Pretzels,264.0,3.0,747.0
952,ID07473,22-Apr,South,Norfolk,Cookies,Arrowroot,133.0,2.0,491.0
953,ID00407,1-May,West,Inglewood,Snacks,Pretzels,254.0,1.0,471.0
954,ID00399,11-Jan,West,Salem,Bars,Bran,165.0,2.0,420.0
955,ID00419,28-Jan,South,Pompano Beach,Bread and bakery products,Carrot,140.0,2.0,249.0
956,ID00367,21-Dec,West,Westminster,Bars,Banana,77.0,2.0,156.0
957,ID00021,28-Jan,South,Clarksville,Snacks,Pretzels,43.0,1.0,81.0
958,ID00042,12-Dec,South,Fayetteville,Cookies,Oatmeal Raisin,176.0,2.0,282.0
959,ID00019,24-Feb,West,Fullerton,Cookies,Arrowroot,238.0,1.0,609.0
960,ID00272,28-Apr,West,Thousand Oaks,Bread and bakery products,Carrot,177.0,1.0,164.0
961,ID07359,23-Jan,South,San Antonio,Bars,Carrot,182.0,2.0,233.0
962,ID00484,22-Jan,West,Rio Rancho,Prepared and preserved foods,Carrot,183.0,1.0,546.0
963,ID00322,20-Mar,South,Richardson,Bread and bakery products,Carrot,105.0,2.0,228.0
964,ID00105,1-May,West,Renton,Cookies,Chocolate Chip,46.0,3.0,168.0
965,ID00082,23-Jan,South,McAllen,Cookies,Chocolate Chip,297.0,2.0,731.0
966,ID07444,13-May,West,Stockton,Crackers,Whole Wheat,50.0,3.0,374.0
967,ID00075,18-Dec,South,Pasadena,Cookies,Arrowroot,240.0,2.0,699.0
968,ID00024,16-Feb,West,Honolulu,Cookies,Chocolate Chip,178.0,1.0,299.0
969,ID00228,30-Dec,Northeast,Providence,Snacks,Potato Chips,55.0,1.0,161.0
970,ID00407,7-Sep,South,Tyler,Bread and bakery products,Carrot,52.0,1.0,107.0
971,ID00095,6-Jun,West,Arvada,Bars,Bran,162.0,2.0,674.0
972,ID07404,31-May,West,Mesa,Cookies,Chocolate Chip,20.0,2.0,47.0
973,ID00433,20-Mar,South,Edinburg,Bars,Banana,237.0,1.0,487.0
974,ID00011,28-Apr,South,Grand Prairie,Snacks,Potato Chips,80.0,1.0,90.0
975,ID00448,7-Oct,West,Sparks,Beverages,Carrot,274.0,1.0,781.0
976,ID00238,23-Jan,South,Mesquite,Bars,Banana,142.0,1.0,74.0
977,ID00452,15-Jun,South,Tyler,Prepared and preserved foods,Carrot,50.0,3.0,264.0
978,ID00093,21-Nov,South,Raleigh,Bread and bakery products,Carrot,125.0,3.0,324.0
979,ID07545,20-Jan,West,Portland,Cookies,Chocolate Chip,37.0,3.0,202.0
980,ID07586,30-Nov,Midwest,Saint Paul,Bars,Bran,64.0,3.0,300.0
981,ID07569,14-Jan,Midwest,Madison,Cookies,Chocolate Chip,75.0,3.0,522.0
982,ID07549,11-Jan,Midwest,Dayton,Bars,Carrot,178.0,3.0,467.0
983,ID07512,16-Oct,South,Winston–Salem,Snacks,Potato Chips,117.0,3.0,370.0
984,ID00320,19-Jan,Midwest,Fargo,Prepared and preserved foods,Carrot,202.0,1.0,201.0
985,ID07559,9-Jun,South,Laredo,Cookies,Arrowroot,232.0,2.0,663.0
986,ID07533,23-Mar,South,Greensboro,Snacks,Pretzels,144.0,3.0,724.0
987,ID00325,1-Jan,West,Santa Maria,Prepared and preserved foods,Carrot,294.0,2.0,777.0
988,ID00283,10-Feb,South,Little Rock,Cookies,Oatmeal Raisin,204.0,3.0,662.0
989,ID00333,29-Aug,Midwest,Springfield,Snacks,Potato Chips,204.0,3.0,461.0
990,ID00056,6-Jul,Midwest,Des Moines,Cookies,Arrowroot,26.0,2.0,113.0
991,ID07366,19-May,South,Charlotte,Crackers,Whole Wheat,52.0,1.0,74.0
992,ID00342,27-Dec,West,Lakewood,Bars,Bran,120.0,1.0,415.0
993,ID07399,12-Jun,Midwest,St. Louis,Crackers,Whole Wheat,282.0,1.0,450.0
994,ID00529,25-Jan,West,Longmont,Beverages,Carrot,218.0,2.0,704.0
995,ID00522,1-Jan,West,Daly City,Beverages,Carrot,280.0,1.0,691.0
996,ID00393,2-Aug,South,Edinburg,Cookies,Arrowroot,233.0,2.0,698.0
997,ID07369,13-Feb,South,Washington,Bars,Carrot,196.0,2.0,297.0
998,ID00473,21-Jun,West,Buckeye,Bars,Banana,164.0,2.0,244.0
999,ID00060,24-Dec,South,McAllen,Cookies,Chocolate Chip,96.0,2.0,292.0
